playerID,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,classification
whitalo01,Player,2390,0.2764,244,1084,1386,2369,1640,420,65,143,0.36302895322939865,0.4260,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2308,4771,6653,1527,NULL,NULL,NULL,NULL,5,10,NULL,N
gibsoki01,Player,1635,0.2679,255,870,985,1553,984,260,54,284,0.351575456053068,0.4633,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1239,2523,41,12,728,353,375,3.2000,NULL,3,2,N
parrila02,Player,1988,0.2522,324,1070,856,1782,1126,305,27,28,0.31270903010033446,0.4405,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1854,9840,986,156,NULL,NULL,NULL,NULL,8,11,NULL,N
henketo01,Player,642,0.0000,0,0,0,0,0,0,0,0,0,0.0000,642,41,42,0.4940,2.6669,0,0,311,789.6666,861,642,43,67,4,NULL,NULL,NULL,NULL,2,1,NULL,N
righeda01,Player,718,0.1818,0,1,0,2,2,0,0,0,0.18181818181818182,0.1818,718,82,79,0.5093,3.4624,13,2,252,1403.6665,1112,718,35,150,10,NULL,NULL,NULL,NULL,2,5,NULL,N
bedrost01,Player,732,0.0980,0,2,3,15,15,0,0,0,0.11538461538461539,0.0980,732,76,79,0.4903,3.3778,0,0,184,1191.0000,921,732,64,122,11,NULL,NULL,NULL,NULL,1,3,NULL,N
brownto05,Player,324,0.1530,2,32,42,95,78,14,1,5,0.18518518518518517,0.1884,302,123,90,0.5775,3.9401,31,12,0,1921.0000,1000,302,78,245,21,NULL,NULL,NULL,NULL,1,NULL,NULL,N
darliro01,Player,402,0.1445,2,21,39,76,51,21,2,1,0.1694290976058932,0.2034,382,136,116,0.5397,3.8740,37,13,0,2360.3333,1590,382,177,391,37,NULL,NULL,NULL,NULL,1,1,NULL,N
deshaji01,Player,258,0.0885,0,12,13,33,33,0,0,0,0.1414141414141414,0.0885,257,84,95,0.4693,4.1430,15,6,0,1524.9999,951,257,45,205,7,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
krukjo01,Player,1200,0.3002,100,592,582,1170,837,199,34,58,0.39664561097800044,0.4457,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1109,6022,401,415,NULL,NULL,NULL,NULL,3,NULL,NULL,N
rijojo01,Player,377,0.1910,2,29,25,85,70,13,0,2,0.2052980132450331,0.2337,376,116,91,0.5604,3.2362,22,4,3,1879.9999,1606,376,144,248,12,NULL,NULL,NULL,NULL,1,2,NULL,N
johnsho01,Player,1531,0.2488,228,760,760,1229,732,247,22,231,0.33964248159831756,0.4462,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1534,1276,2147,252,NULL,NULL,NULL,NULL,2,3,NULL,N
vanslan01,Player,1658,0.2735,164,792,835,1562,1014,293,91,245,0.34890194865450047,0.4428,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1643,3923,262,111,NULL,NULL,NULL,NULL,3,10,NULL,N
mazerbi01,Player,2163,0.2600,138,853,769,2016,1522,294,62,27,0.2994452484322238,0.3672,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2104,4976,6694,1706,NULL,NULL,NULL,NULL,10,13,NULL,Y
smithhi99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
smithoz01,Player,2573,0.2618,28,793,1257,2460,1961,402,69,580,0.33746686861037484,0.3282,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2511,4249,8375,1590,NULL,NULL,NULL,NULL,15,23,NULL,Y
dawsoan01,Player,2627,0.2794,438,1591,1373,2774,1735,503,98,314,0.3233131689157748,0.4822,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2323,5158,157,30,NULL,NULL,NULL,NULL,8,20,NULL,N
trammal01,Player,2293,0.2854,185,1003,1231,2365,1713,412,55,236,0.3515295643714193,0.4153,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2202,3448,6265,1321,489,187,302,4.5000,6,11,NULL,N
greenmi01,Player,1269,0.3028,130,726,657,1400,957,275,38,80,0.3678094131319001,0.4631,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1165,2095,85,15,NULL,NULL,NULL,NULL,2,2,NULL,N
violafr01,Player,421,0.1405,0,6,8,26,23,3,0,0,0.15425531914893617,0.1568,421,176,150,0.5399,3.7284,74,16,0,2836.3334,1844,421,84,371,19,NULL,NULL,NULL,NULL,3,6,NULL,N
dykstle01,Player,1278,0.2847,81,404,802,1298,893,281,43,285,0.3745482214190603,0.4185,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1221,3107,58,18,NULL,NULL,NULL,NULL,3,2,NULL,N
wallati01,Player,2212,0.2574,260,1125,908,2085,1357,432,36,51,0.31577173668838465,0.4160,2,0,0,NULL,4.5000,0,0,0,2.0000,0,2192,2543,4065,373,NULL,NULL,NULL,NULL,5,7,NULL,N
hennemi01,Player,561,0.0000,0,0,0,0,0,0,0,0,0,0.0000,561,57,42,0.5758,3.2061,0,0,193,732.6666,533,561,55,83,8,NULL,NULL,NULL,NULL,1,NULL,NULL,N
russeje01,Player,591,0.1392,1,10,3,11,7,3,0,0,0.18823529411764706,0.2152,589,56,73,0.4341,3.7484,11,2,186,1099.6668,693,589,71,192,17,NULL,NULL,NULL,NULL,2,2,NULL,N
sandesc02,Player,236,0.1938,0,8,4,25,19,6,0,1,0.22388059701492538,0.2403,235,34,45,0.4304,4.8587,2,1,5,681.6666,632,235,49,57,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
thompro01,Player,1304,0.2574,119,458,671,1187,791,238,39,103,0.3294392523364486,0.4033,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1280,2611,3705,873,NULL,NULL,NULL,NULL,2,3,NULL,N
murraed02,Player,3026,0.2871,504,1917,1627,3255,2156,560,35,110,0.3594225516972298,0.4761,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2422,21265,1871,2034,NULL,NULL,NULL,NULL,8,9,NULL,Y
cartega01,Player,2295,0.2625,324,1225,1025,2092,1366,371,31,39,0.3347429334520365,0.4387,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2272,12490,1247,191,NULL,NULL,NULL,NULL,11,17,NULL,Y
sandbry01,Player,2164,0.2846,282,1061,1318,2386,1625,403,76,344,0.34385471840882065,0.4516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2135,3892,6648,1177,278,119,159,4.6667,10,25,NULL,N
smithle02,Player,1023,0.0469,1,2,2,3,2,0,0,0,0.08955223880597014,0.0938,1022,71,92,0.4356,3.0295,0,0,478,1289.3334,1251,1022,52,111,9,NULL,NULL,NULL,NULL,7,7,NULL,N
valenfe01,Player,474,0.1998,10,84,56,187,150,26,1,0,0.20526315789473684,0.2618,453,173,153,0.5307,3.5447,113,31,2,2930.0000,2074,455,202,586,31,NULL,NULL,NULL,NULL,6,9,NULL,N
kileda01,Player,364,0.1324,2,40,38,87,62,23,0,0,0.1900709219858156,0.1766,359,133,119,0.5278,4.1232,28,9,0,2165.3334,1668,359,136,287,22,NULL,NULL,NULL,NULL,3,NULL,NULL,N
colemvi01,Player,1371,0.2636,28,346,849,1425,1132,176,89,752,0.32370820668693007,0.3446,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1311,2452,109,17,NULL,NULL,NULL,NULL,2,1,NULL,N
butlebr01,Player,2213,0.2903,54,578,1359,2375,1913,277,131,558,0.3768886997233454,0.3760,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2159,5297,122,32,NULL,NULL,NULL,NULL,1,2,NULL,N
fernasi01,Player,307,0.1818,1,34,28,98,80,15,2,1,0.20640569395017794,0.2226,307,114,96,0.5429,3.3557,25,9,1,1866.6666,1743,307,25,160,5,NULL,NULL,NULL,NULL,2,NULL,NULL,N
honeyri01,Player,801,0.1319,0,9,13,24,21,3,0,1,0.21,0.1484,797,109,143,0.4325,3.7208,47,11,38,2160.0002,1038,797,99,428,21,NULL,NULL,NULL,NULL,2,NULL,NULL,N
penato01,Player,1988,0.2600,107,708,667,1687,1255,298,27,80,0.30906495360456815,0.3637,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1967,11260,1049,157,483,198,285,4.2500,5,5,2,N
daultda01,Player,1161,0.2455,137,588,511,891,532,197,25,50,0.35707678075855687,0.4267,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1087,5836,469,95,NULL,NULL,NULL,NULL,3,2,NULL,N
davisma01,Player,625,0.1557,1,9,16,26,18,3,4,1,0.19428571428571428,0.2395,624,51,84,0.3778,4.1659,4,2,96,1144.9999,1007,624,29,151,10,NULL,NULL,NULL,NULL,2,5,NULL,N
tartada01,Player,1406,0.2726,262,925,756,1366,793,289,22,37,0.36832191780821916,0.4959,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,977,1660,214,51,NULL,NULL,NULL,NULL,1,NULL,NULL,N
jacksda02,Player,355,0.1262,0,28,28,54,40,12,2,0,0.14772727272727273,0.1636,353,112,131,0.4609,4.0079,44,15,1,2072.6667,1225,353,105,285,17,NULL,NULL,NULL,NULL,2,2,NULL,N
tettlmi01,Player,1485,0.2410,245,732,711,1132,661,210,16,23,0.3687980433263452,0.4489,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1139,4951,408,109,NULL,NULL,NULL,NULL,2,6,NULL,N
willimi02,Player,619,0.1875,1,4,2,3,2,0,0,0,0.23529411764705882,0.3750,619,45,58,0.4369,3.6451,0,0,192,691.3334,660,619,14,75,4,NULL,NULL,NULL,NULL,1,NULL,NULL,N
worreto01,Player,617,0.0741,0,0,1,2,1,0,1,0,0.10714285714285714,0.1481,617,50,52,0.4902,3.0879,0,0,256,693.6668,628,621,30,82,9,NULL,NULL,NULL,NULL,3,3,NULL,N
molitpa01,Player,2683,0.3063,234,1307,1782,3319,2366,605,114,504,0.3690525444766239,0.4480,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1495,3506,3241,664,324,142,182,3.5000,7,13,1,Y
eckerde01,Player,1073,0.1326,3,12,9,24,18,3,0,0,0.17277486910994763,0.1989,1071,197,171,0.5353,3.5007,100,20,390,3285.6666,2401,1071,208,365,20,NULL,NULL,NULL,NULL,6,9,NULL,Y
cartejo01,Player,2189,0.2593,396,1445,1170,2184,1303,432,53,231,0.30632108486439197,0.4643,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2040,5889,281,221,NULL,NULL,NULL,NULL,5,4,NULL,N
martide01,Player,695,0.1423,0,33,25,74,62,12,0,1,0.16883116883116883,0.1654,692,245,193,0.5594,3.6971,122,30,8,3999.6668,2149,692,319,763,61,NULL,NULL,NULL,NULL,4,NULL,NULL,N
stiebda01,Player,454,0.0000,0,0,2,0,0,0,0,0,0,0.0000,443,176,137,0.5623,3.4379,103,30,3,2895.3333,1669,444,272,493,45,NULL,NULL,NULL,NULL,7,2,NULL,N
eisenji01,Player,1422,0.2904,52,477,492,1160,848,221,39,105,0.3414969100480659,0.4043,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1136,2245,57,47,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
keyji01,Player,471,0.0000,0,0,0,0,0,0,0,0,0,0.0000,470,186,117,0.6139,3.5074,34,13,10,2591.6666,1538,470,172,452,35,NULL,NULL,NULL,NULL,4,5,NULL,N
drabedo01,Player,412,0.1662,2,46,42,119,97,17,3,0,0.192722371967655,0.2067,398,155,134,0.5363,3.7349,53,21,0,2535.0000,1594,398,266,342,20,NULL,NULL,NULL,NULL,1,3,NULL,N
mitchke01,Player,1223,0.2837,234,760,630,1173,690,224,25,30,0.36024712398806985,0.5198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1076,1675,566,62,NULL,NULL,NULL,NULL,2,5,NULL,N
samueju01,Player,1720,0.2595,161,703,873,1578,1028,287,102,396,0.31520265180051227,0.4197,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1544,3570,3288,673,51,17,34,5.0000,3,2,NULL,N
fieldce01,Player,1470,0.2546,319,1008,744,1313,787,200,7,2,0.3450075770331706,0.4817,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,915,7382,694,742,NULL,NULL,NULL,NULL,3,6,NULL,N
myersra01,Player,729,0.1833,0,7,5,11,8,3,0,0,0.2222222222222222,0.2333,728,44,63,0.4112,3.1944,1,0,347,884.6667,884,728,27,92,2,NULL,NULL,NULL,NULL,4,5,NULL,N
pendlte01,Player,1893,0.2698,140,946,851,1897,1362,356,39,127,0.3155263157894737,0.3912,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1786,1386,3891,312,NULL,NULL,NULL,NULL,1,5,NULL,N
darwida01,Player,722,0.1279,2,22,15,39,24,11,2,2,0.1464968152866242,0.1967,716,171,182,0.4844,3.8367,53,9,32,3016.6667,1942,716,184,364,26,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
tewksbo01,Player,303,0.1316,0,19,20,50,43,7,0,0,0.1770573566084788,0.1500,302,110,102,0.5189,3.9198,31,7,1,1807.0000,812,302,138,344,28,NULL,NULL,NULL,NULL,1,NULL,NULL,N
boggswa01,Player,2440,0.3279,118,1014,1513,3010,2253,578,61,24,0.41499393147231817,0.4427,2,0,0,NULL,3.8572,0,0,0,2.3333,2,2285,2115,4304,472,NULL,NULL,NULL,NULL,12,17,NULL,Y
sandbry01,Player,2164,0.2846,282,1061,1318,2386,1625,403,76,344,0.34385471840882065,0.4516,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2135,3892,6648,1177,278,119,159,4.6667,10,25,NULL,Y
mcgeewi01,Player,2201,0.2947,79,856,1010,2254,1731,350,94,352,0.3330473155185094,0.3960,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1991,4293,136,29,NULL,NULL,NULL,NULL,4,7,NULL,N
abbotji01,Player,263,0.0952,0,3,0,2,2,0,0,0,0.09523809523809523,0.0952,263,87,108,0.4462,4.2527,31,6,0,1674.0000,888,263,72,300,16,NULL,NULL,NULL,NULL,NULL,2,NULL,N
strawda01,Player,1583,0.2586,335,1000,898,1401,772,256,38,221,0.3565217391304348,0.5054,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,2515,76,24,NULL,NULL,NULL,NULL,8,5,NULL,N
mcdowja01,Player,277,NULL,0,0,0,0,0,0,0,0,NULL,NULL,277,127,87,0.5935,3.8544,62,13,0,1889.0002,1311,277,139,245,12,NULL,NULL,NULL,NULL,3,4,NULL,N
davisch01,Player,2436,0.2744,350,1372,1240,2380,1576,424,30,142,0.3597634322373697,0.4513,1,0,0,NULL,0.0000,0,0,0,2.0000,0,1186,2566,77,15,NULL,NULL,NULL,NULL,3,NULL,NULL,N
candito01,Player,452,0.1171,0,12,11,35,30,5,0,0,0.1396103896103896,0.1338,451,151,164,0.4794,3.7321,68,11,0,2725.0001,1735,451,230,437,30,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
montgje01,Player,700,0.0000,0,0,0,0,0,0,0,0,0,0.0000,700,46,52,0.4694,3.2740,0,0,304,868.6666,733,700,86,103,9,NULL,NULL,NULL,NULL,3,2,NULL,N
phillto02,Player,2161,0.2656,160,819,1300,2023,1453,360,50,177,0.37429487888507906,0.3890,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2290,3563,3491,653,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
steinte01,Player,1546,0.2706,162,745,638,1453,997,273,21,23,0.32630505016153716,0.4198,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1480,7849,651,111,NULL,NULL,NULL,NULL,3,1,NULL,N
langsma01,Player,459,0.1522,0,5,5,14,11,3,0,0,0.16842105263157894,0.1848,457,179,158,0.5312,3.9674,81,18,0,2962.6665,2464,457,127,493,33,NULL,NULL,NULL,NULL,4,7,NULL,N
nixonot01,Player,1709,0.2696,11,318,878,1379,1199,142,27,620,0.34345020059305775,0.3144,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1528,3311,57,10,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
suttebr01,Player,661,0.0882,0,6,6,9,9,0,0,1,0.15315315315315314,0.0882,661,68,71,0.4892,2.8321,0,0,300,1042.3331,861,661,90,145,9,NULL,NULL,NULL,NULL,6,10,NULL,Y
hershor01,Player,520,0.2012,0,50,65,163,132,29,2,8,0.22995283018867924,0.2420,510,204,150,0.5763,3.4817,68,25,5,3130.3334,2014,510,332,569,44,NULL,NULL,NULL,NULL,3,10,NULL,N
belleal01,Player,1539,0.2949,381,1239,974,1726,935,389,21,88,0.36947068526015897,0.5638,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1311,2644,90,18,NULL,NULL,NULL,NULL,5,11,NULL,N
clarkwi02,Player,1976,0.3034,284,1205,1186,2176,1405,440,47,67,0.38355501813784765,0.4966,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1889,16695,1294,1571,NULL,NULL,NULL,NULL,6,7,NULL,N
goodedw01,Player,434,0.1957,8,67,60,145,117,15,5,1,0.21204188481675393,0.2618,430,194,112,0.6340,3.5060,68,24,3,2800.6667,2293,430,224,423,35,NULL,NULL,NULL,NULL,4,6,NULL,N
guilloz01,Player,1993,0.2638,28,619,773,1764,1392,275,69,169,0.28747139588100684,0.3382,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1928,2935,5375,1098,1457,747,710,2.6667,3,2,2,N
morriha02,Player,1246,0.3042,76,513,535,1216,873,246,21,45,0.3610419026047565,0.4332,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1043,7459,686,670,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
gaettga01,Player,2507,0.2547,360,1341,1130,2280,1438,443,39,96,0.3076136944302504,0.4336,3,0,0,NULL,7.7144,0,0,0,2.3333,1,2453,2607,4623,548,NULL,NULL,NULL,NULL,2,6,NULL,N
wettejo01,Player,618,0.1667,1,8,4,7,4,2,0,0,0.16666666666666666,0.2857,618,48,45,0.5161,2.9294,0,0,330,765.0000,804,618,27,60,2,NULL,NULL,NULL,NULL,3,3,NULL,N
aguilri01,Player,737,0.2014,3,11,12,28,22,3,0,0,0.23448275862068965,0.2878,732,86,81,0.5150,3.5684,10,0,318,1291.3332,1030,732,99,177,9,NULL,NULL,NULL,NULL,3,NULL,NULL,N
jeffegr01,Player,1465,0.2886,126,663,761,1593,1140,300,27,196,0.3442649967040211,0.4212,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372,4690,1518,481,NULL,NULL,NULL,NULL,2,NULL,NULL,N
jonesdo01,Player,846,0.1429,0,0,0,1,1,0,0,0,0.25,0.1429,846,69,79,0.4662,3.3022,0,0,303,1128.3332,909,846,60,152,14,NULL,NULL,NULL,NULL,5,1,NULL,N
weisswa01,Player,1495,0.2576,25,386,623,1207,969,182,31,96,0.3510873571691854,0.3257,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1462,2056,4007,854,648,283,365,4.2500,1,1,NULL,N
disarga01,Player,1086,0.2580,28,355,444,966,732,186,20,47,0.2922882427307206,0.3408,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1081,1648,3197,675,NULL,NULL,NULL,NULL,1,NULL,NULL,N
fernaal01,Player,266,0.1746,3,14,7,22,11,8,0,0,0.22794117647058823,0.3095,263,107,87,0.5515,3.7374,33,10,0,1760.3334,1252,263,125,297,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,N
brownra99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
brownwi02,Player,21,0.1791,1,6,4,12,8,3,0,2,0.1791044776119403,0.2687,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18,41,0,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
coopean99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
grantfr99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
hillpe99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mackebi99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
manleef99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
mendejo99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
pompeal99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
poseycu99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
santolo99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
suttlmu99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
taylobe99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
torricr99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
whiteso99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
wilkijl99,Pioneer/Executive,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
wilsoju99,Player,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Y
ripkeca01,Player,3001,0.2756,431,1695,1647,3184,2106,603,44,36,0.34016934669463217,0.4474,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2977,4112,8214,1682,NULL,NULL,NULL,NULL,19,29,NULL,Y
gwynnto01,Player,2440,0.3382,135,1138,1383,3141,2378,543,85,319,0.3882399136153922,0.4585,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2326,4510,160,26,NULL,NULL,NULL,NULL,15,21,NULL,Y
mcgwima01,Player,1874,0.2628,583,1414,1167,1626,785,252,6,12,0.3941491445735928,0.5882,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1791,14464,1073,1409,NULL,NULL,NULL,NULL,12,9,NULL,N
baineha01,Player,2830,0.2893,384,1628,1299,2866,1945,488,49,34,0.3556798700712803,0.4647,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1061,2031,69,17,NULL,NULL,NULL,NULL,6,4,NULL,N
oneilpa01,Player,2053,0.2876,281,1269,1041,2105,1352,451,21,141,0.36277337178562846,0.4702,1,0,0,NULL,13.5000,0,0,0,2.0000,2,1959,3918,118,36,NULL,NULL,NULL,NULL,5,NULL,NULL,N
saberbr01,Player,403,0.1211,0,1,13,23,19,4,0,0,0.17733990147783252,0.1421,399,167,117,0.5880,3.3434,76,16,1,2562.6666,1715,399,203,415,26,NULL,NULL,NULL,NULL,3,9,NULL,N
cansejo01,Player,1887,0.2660,462,1407,1186,1877,1061,340,14,200,0.35273129921259844,0.5145,1,0,0,NULL,27.0000,0,0,0,1.0000,0,1012,2004,63,19,NULL,NULL,NULL,NULL,6,11,NULL,N
fernato01,Player,2158,0.2877,94,844,1057,2276,1676,414,92,246,0.34723813889525557,0.3989,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2076,3214,5544,1089,NULL,NULL,NULL,NULL,5,5,NULL,N
bicheda01,Player,1704,0.2987,274,1141,934,1906,1204,401,27,152,0.3360583941605839,0.4988,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1553,2828,128,38,NULL,NULL,NULL,NULL,4,2,NULL,N
